"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-05-31,268703,"North Park Hill","CO","Denver","Denver","Denver",1262,450000,0.000444642063139173,0.0073875083948959,0.0943579766536965,0.131059654080869,0.0548174659750009,"2017-05","2017-Q2",450000,0,"2017-05"
2017-05-31,124600,"Greenland","FL","Jacksonville","Duval","Jacksonville",1263,259600,0.0077639751552795,0.0224497833792832,0.0539991879821356,0.0649742197506429,-0.00764249382649784,"2006-09","2006-Q3",298100,-0.129151291512915,"2005-10"
2017-05-31,416330,"Southwood Riviera","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",1264,900500,0.00434976578184252,0.0216700703426367,0.0337504304901848,0.0653755750818148,0.0137309274827977,"2017-05","2017-Q2",900500,0,"2017-05"
2017-05-31,200632,"Evanston","OH","Cincinnati","Hamilton","Cincinnati",1265,72600,-0.0281124497991968,-0.103703703703704,0.0125523012552301,0.0271469457021545,-0.0123422400182905,"2007-12","2007-Q4",84800,-0.143867924528302,"2002-04"
2017-05-31,273248,"Churchill","OR","Eugene","Lane","Eugene",1266,277400,0.011301494713817,0.0198529411764706,0.0840171942164908,0.0654940220709688,0.00526846062846653,"2017-05","2017-Q2",277400,0,"2017-05"
2017-05-31,276277,"Coulwood West","NC","Charlotte","Mecklenburg","Charlotte",1267,154500,0.005859375,0.0286284953395473,0.119565217391304,0.0602782077327277,0.0108464780263233,"2017-05","2017-Q2",154500,0,"2017-05"
2017-05-31,273586,"Eastside","CA","Santa Maria-Santa Barbara","Santa Barbara","Santa Barbara",1268,764600,-0.000392208131781932,-0.00156698876991382,-0.0196178997307347,0.0952685158948239,-0.00654589081584034,"2006-05","2006-Q2",912800,-0.162357581069238,"2004-09"
2017-05-31,27431,"Toluca Lake","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1269,866000,0.00838379133674895,0.0258232646292348,0.0850770580127804,0.0761871596196078,0.00938093827003295,"2017-05","2017-Q2",866000,0,"2017-05"
2017-05-31,124725,"Highlands","FL","Jacksonville","Duval","Jacksonville",1270,95700,0.0116279069767442,0.0345945945945946,0.150240384615385,0.103446329415198,-0.0251008812646748,"2007-06","2007-Q2",123400,-0.224473257698541,"2005-01"
2017-05-31,274620,"Mt. Airy","OH","Cincinnati","Hamilton","Cincinnati",1271,119400,0,0.00505050505050505,0.0632235084594835,0.0383926538633976,-0.00754951940361381,"2006-03","2006-Q1",130600,-0.0857580398162328,"2002-10"
2017-05-31,272189,"Morgandale","WI","Milwaukee","Milwaukee","Milwaukee",1272,120300,0,0.0247018739352641,0.109778597785978,0.0370338651932531,-0.0212997924456396,"2006-07","2006-Q3",151200,-0.204365079365079,"2003-12"
2017-05-31,154783,"Indian Orchard","MA","Springfield","Hampden","Springfield",1273,131800,0.00841622035195103,0.0248833592534992,0.140138408304498,0.0368228146610654,-0.00665424151156435,"2007-10","2007-Q4",142400,-0.074438202247191,"2005-07"
2017-05-31,270226,"Lindenwood Park","MO","St. Louis","Saint Louis City","Saint Louis",1274,160900,0.00124455507156192,0.011313639220616,0.101300479123888,0.0410222957402819,-0.00359476689198235,"2007-04","2007-Q2",167200,-0.0376794258373206,"2005-08"
2017-05-31,230477,"West Meade","TN","Nashville","Davidson","Nashville",1275,507600,0.0113568439928273,0.0275303643724696,0.081150159744409,0.0783593742329609,0.0349560586847328,"2017-05","2017-Q2",507600,0,"2017-05"
2017-05-31,268429,"Redwood Heights","CA","San Francisco","Alameda","Oakland",1276,734600,-0.000136109976861304,0.0112885462555066,0.0634047481181239,0.134712860769897,0.0161262225453791,"2017-04","2017-Q2",734700,-0.000136109976861304,"2017-04"
2017-05-31,273645,"Engelwood Park","FL","Orlando","Orange","Orlando",1277,119200,0.000839630562552477,-0.00334448160535117,0.142857142857143,0.159398669909602,-0.0352733553042249,"2007-04","2007-Q2",170900,-0.302516091281451,"2005-05"
2017-05-31,50753,"Ardmore","NC","Winston-Salem","Forsyth","Winston-Salem",1278,146400,-0.00408163265306122,0.012448132780083,0.0360934182590234,0.0270660870893518,0.00621842220922875,"2017-04","2017-Q2",147000,-0.00408163265306122,"2017-03"
2017-05-31,342696,"Campus Area (University District)","NY","Albany","Albany","Albany",1279,168600,-0.0128805620608899,-0.00530973451327434,0.0657395701643489,0.00665515496510682,-0.00366181279719024,"2008-02","2008-Q1",178400,-0.054932735426009,"2006-04"
2017-05-31,272849,"Ballantyne West","NC","Charlotte","Mecklenburg","Charlotte",1280,251300,0,0,0.068452380952381,0.0715274672302535,0.015487358588621,"2017-03","2017-Q1",251500,-0.000795228628230616,"2017-02"
2017-05-31,416396,"Chinatown","MA","Boston","Suffolk","Boston",1281,1118700,0.0132234399058056,0.0303002394547799,0.197367012736808,0.106815436724569,0.0553584761373822,"2017-05","2017-Q2",1118700,0,"2017-05"
2017-05-31,275861,"Victoria","CA","Riverside","Riverside","Riverside",1282,380000,0.0184937014205307,0.0334511830296437,0.0777084515031197,0.104101521386108,-0.0215096090891245,"2007-03","2007-Q1",484100,-0.215038215244784,"2005-05"
2017-05-31,268184,"Golden Hill","CA","San Diego","San Diego","San Diego",1283,372900,0.00729335494327391,0.008110300081103,0.12863196125908,0.143412149588701,0.00792382495163468,"2005-12","2005-Q4",381000,-0.021259842519685,"2005-09"
2017-05-31,273778,"Foxhill","VA","Virginia Beach","Hampton City","Hampton",1284,196800,0.00305810397553517,-0.00101522842639594,0.0462519936204147,0.013321118088452,-0.0123319824679349,"2007-11","2007-Q4",225500,-0.127272727272727,"2005-11"
2017-05-31,268776,"West Colfax","CO","Denver","Denver","Denver",1285,418900,0.00335329341317365,0.0277232580961727,0.170438670019559,0.145166339525206,,"2017-05","2017-Q2",418900,0,"2017-05"
2017-05-31,213615,"Mount Washington","PA","Pittsburgh","Allegheny","Pittsburgh",1286,96700,0.0178947368421053,0.0499457111834962,0.0744444444444444,0.100525044895229,0.0322511645288106,"2017-05","2017-Q2",96700,0,"2017-05"
2017-05-31,274253,"Lakeview","CA","Bakersfield","Kern","Bakersfield",1287,98100,0.00822199383350463,0.0348101265822785,0.0571120689655172,0.144758013515814,-0.0514118919773604,"2007-03","2007-Q1",168600,-0.418149466192171,"2004-11"
2017-05-31,271588,"St. Johns","TX","Austin","Travis","Austin",1288,214900,-0.0110446387482743,0.0112941176470588,0.0826196473551637,0.126999667171765,,"2017-04","2017-Q2",217300,-0.0110446387482743,"2017-03"
2017-05-31,268674,"Harvey Park South","CO","Denver","Denver","Denver",1289,332000,0.00484261501210654,0.0149801284011006,0.0668380462724936,0.113785840937879,0.047167465503561,"2017-05","2017-Q2",332000,0,"2017-05"
2017-05-31,268688,"Lowry Field","CO","Denver","Denver","Denver",1290,601500,0.0119448183041723,0.0303186022610483,0.0960276967930029,0.0797736760061842,0.0307097556066895,"2017-05","2017-Q2",601500,0,"2017-05"
2017-05-31,54490,"South Yarmouth","MA","Cape Cod","Barnstable","Yarmouth",1291,289700,0.00870473537604457,0.0269408011343495,0.0741564701520208,0.0468710838148423,0.00121624278939558,"2005-09","2005-Q3",321200,-0.0980697384806974,"2004-06"
2017-05-31,623404,"Highland Garden","FL","Miami-Fort Lauderdale","Broward","Hollywood",1292,189600,0.0149892933618844,0.0411861614497529,0.106830122591944,0.144622303094339,-0.0238240559580172,"2006-03","2006-Q1",253400,-0.251775848460931,"2005-04"
2017-05-31,403151,"Wrightwood","IL","Chicago","Cook","Chicago",1293,168100,0.00839832033593281,-0.00708800945067927,-0.00650118203309693,0.0452977691681999,-0.0208370744554769,"2007-12","2007-Q4",216200,-0.222479185938945,"2004-11"
2017-05-31,273609,"Egger Highlands","CA","San Diego","San Diego","San Diego",1294,437500,-0.000456933973040896,0.00436179981634527,0.0746745271432081,0.105301876980516,-0.00296810881944287,"2006-04","2006-Q2",475200,-0.0793350168350168,"2004-12"
2017-05-31,115657,"Riviera","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Redondo Beach",1295,1261300,0.00863654538184726,0.0310635167170768,0.09033540802213,0.0840252248566247,0.0205740534357899,"2017-05","2017-Q2",1261300,0,"2017-05"
2017-05-31,276135,"Woodland Hills","OH","Cleveland","Cuyahoga","Cleveland",1296,53700,-0.00739371534195933,-0.0200729927007299,0.048828125,0.00491331296800057,,"2010-08","2010-Q3",67300,-0.202080237741456,
2017-05-31,275511,"Spanos Park East","CA","Stockton","San Joaquin","Stockton",1297,360500,0.00614010605637734,0.0235661555934128,0.0994205550472705,0.125621743718967,-0.0148313018612867,"2006-03","2006-Q1",490000,-0.264285714285714,"2004-10"
2017-05-31,271961,"Phinney Ridge","WA","Seattle","King","Seattle",1298,802500,0.0165948821890043,0.0588468135637947,0.142186165670367,0.120966683586053,0.0386742372567519,"2017-05","2017-Q2",802500,0,"2017-05"
2017-05-31,275681,"Temple Crest","FL","Tampa","Hillsborough","Tampa",1299,118100,0.00682011935208866,0.0225108225108225,0.279523293607801,0.156034443201716,-0.0225132601583929,"2006-11","2006-Q4",152000,-0.223026315789474,"2005-05"
2017-05-31,273690,"Fairway Park","CA","San Francisco","Alameda","Hayward",1300,624200,0,0.0171093368095161,0.0880251002265993,0.166581928497444,0.00731921734947782,"2017-05","2017-Q2",624200,0,"2017-05"
2017-05-31,268198,"Greenhaven","CA","Sacramento","Sacramento","Sacramento",1301,429700,0.0117730162467624,0.0321883257266394,0.0853750947208891,0.0918638304102226,0.00143079031051996,"2005-12","2005-Q4",491700,-0.126093146227374,"2005-01"
2017-05-31,151772,"Gentilly Terrace","LA","New Orleans","Orleans","New Orleans",1302,179000,-0.00610771793448084,-0.0191780821917808,0.0382830626450116,0.0586724078413556,,"2017-02","2017-Q1",182500,-0.0191780821917808,"2016-09"
2017-05-31,195119,"Greenridge","NY","New York","Richmond","New York",1303,455300,0.00819309123117803,0.0397350993377483,0.110487804878049,0.0531716952907262,0.0162285414498142,"2017-05","2017-Q2",455300,0,"2017-05"
2017-05-31,273837,"Glenwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",1304,856300,0.0031630740393627,0.021715785705763,0.0601708555156618,0.0777105389396029,0.00883446477676464,"2017-05","2017-Q2",856300,0,"2017-05"
2017-05-31,417707,"Sierra del Oro","CA","Riverside","Riverside","Corona",1305,502100,0.00259584664536741,0.0261598201512365,0.0586126923887835,0.0767557120241338,-0.0134998982101139,"2006-03","2006-Q1",614600,-0.183045883501464,"2004-10"
2017-05-31,273068,"Brookside","CA","Stockton","San Joaquin","Stockton",1306,391500,0.00565116876444901,0.024600889819419,0.0641478662680076,0.104665935394825,-0.0164428954387478,"2005-12","2005-Q4",542800,-0.278739867354458,"2004-07"
2017-05-31,403262,"Budlong Woods","IL","Chicago","Cook","Chicago",1307,156300,0,-0.00382409177820268,-0.0309981401115933,0.0102910481607148,-0.0381859024446165,"2007-06","2007-Q2",230900,-0.323083585967952,"2001-11"
2017-05-31,403197,"Woodbury","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",1308,763300,0.00606300250428364,0.00447427293064877,0.0167843346210204,0.0728628205806305,-0.00805526179805227,"2008-02","2008-Q1",860900,-0.113369729353003,"2005-11"
2017-05-31,275497,"Southwest","TX","San Antonio","Bexar","San Antonio",1309,89900,0.0262557077625571,0.0613931523022432,0.133669609079445,0.06999151176259,0.01378150273487,"2017-05","2017-Q2",89900,0,"2017-05"
2017-05-31,415988,"Independence Village","OH","Columbus","Franklin","Columbus",1310,122500,0.00492206726825267,0.00409836065573771,0.09375,0.0596278166968418,-0.000163118867879009,"2006-03","2006-Q1",123500,-0.00809716599190283,"2005-12"
2017-05-31,206211,"The Village","OK","Oklahoma City","Oklahoma","Oklahoma City",1311,121200,-0.0170316301703163,-0.0288461538461538,-0.000824402308326463,0.0291120516915135,0.0195152189707213,"2017-03","2017-Q1",124900,-0.0296236989591673,"2016-08"
2017-05-31,268785,"Behind the Rocks","CT","Hartford","Hartford","Hartford",1312,91400,-0.00435729847494553,-0.0498960498960499,-0.0439330543933054,-0.0164433265058334,,"2010-11","2010-Q4",121400,-0.247116968698517,
2017-05-31,195125,"Greenville","NY","New York","Westchester","Scarsdale",1313,951100,0.00539112050739958,-0.00896113368761071,-0.0428700815135353,0.0514180300917484,-0.00373859561782097,"2008-04","2008-Q2",1049900,-0.0941042004000381,"2004-12"
2017-05-31,268308,"Mission Grove","CA","Riverside","Riverside","Riverside",1314,467100,0.0324933687002653,0.0898273448436771,0.134839650145773,0.100024540285037,-0.00696196374568725,"2006-08","2006-Q3",536600,-0.129519194931047,"2005-07"
2017-05-31,269186,"South Middle River","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",1315,186100,0.00540248514316586,0.0152755046372068,0.160948222083593,0.150309960583177,-0.0324019277554097,"2006-06","2006-Q2",269700,-0.309974045235447,"2004-12"
2017-05-31,275163,"Richmond Hill","GA","Augusta","Richmond","Augusta",1316,56500,0.00355239786856128,0.00892857142857143,0.0071301247771836,0.00106534332603347,-0.0186443949246197,"2007-12","2007-Q4",71700,-0.211994421199442,"2001-03"
2017-05-31,403487,"Near Northeast","DC","Washington","District of Columbia","Washington",1317,723700,-0.00110420979986197,0.00807911965454799,0.0946906670700348,0.0950544402758429,,"2017-04","2017-Q2",724500,-0.00110420979986197,"2017-03"
2017-05-31,34793,"Westwood","MI","Kalamazoo","Kalamazoo","Kalamazoo",1318,124000,-0.0008058017727639,0.000807102502017756,0.0801393728222996,0.06059589725776,0.00345173154459255,"2017-04","2017-Q2",124100,-0.0008058017727639,"2017-04"
2017-05-31,275265,"Russell","KY","Louisville/Jefferson County","Jefferson","Louisville",1319,77500,-0.0139949109414758,-0.03125,-0.0214646464646465,0.0801851873035635,,"2016-09","2016-Q3",83100,-0.0673886883273165,"2015-06"
2017-05-31,197995,"South Beach","NY","New York","Richmond","New York",1320,463300,0.0177943760984183,0.0551127305852881,0.125060709082079,0.0558871849019513,0.0096921477496057,"2017-05","2017-Q2",463300,0,"2017-05"
2017-05-31,157423,"Charles Village","MD","Baltimore","Baltimore City","Baltimore",1321,255600,0.0171110226820533,0.0858113848768054,0.0853503184713376,0.0481945468946738,0.0037947584430591,"2007-11","2007-Q4",263000,-0.0281368821292776,"2007-08"
2017-05-31,200246,"Cudell","OH","Cleveland","Cuyahoga","Cleveland",1322,47000,0.0284463894967177,0.0609480812641084,0.0829493087557604,0.0105378850375231,-0.0405489428232255,"2006-03","2006-Q1",75100,-0.374167776298269,"1997-07"
2017-05-31,251785,"Roosevelt","WA","Bellingham","Whatcom","Bellingham",1323,303700,0.0109853528628495,0.0284456484930579,0.132786273778441,0.0680674259991545,0.0190792337429027,"2017-05","2017-Q2",303700,0,"2017-05"
2017-05-31,208472,"Bloomfield","PA","Pittsburgh","Allegheny","Pittsburgh",1324,168000,0.00840336134453781,0.0519724483406387,0.143635125936011,0.125793439609767,,"2017-05","2017-Q2",168000,0,"2017-05"
2017-05-31,274000,"Highland Park","IA","Des Moines","Polk","Des Moines",1325,89100,-0.00446927374301676,-0.0283533260632497,0.0194508009153318,0.0259172407150128,-0.00166809503757059,"2008-05","2008-Q2",93800,-0.0501066098081023,"2006-01"
2017-05-31,200052,"Clifton","OH","Cincinnati","Hamilton","Cincinnati",1326,276900,-0.00467289719626168,-0.0311406578026592,-0.0163410301953819,0.036912703501522,0.0189083168816597,"2016-12","2016-Q4",291000,-0.0484536082474227,"2016-08"
2017-05-31,269435,"Southside","GA","Augusta","Richmond","Augusta",1327,69800,0.00721500721500722,0.00143472022955524,0.00867052023121387,0.00230816074531903,-0.0134232776821021,"2007-12","2007-Q4",83300,-0.162064825930372,"2004-02"
2017-05-31,47031,"Pawcatuck","CT","New London","New London","Town of Stonington",1328,239400,0.0114068441064639,0.0261465923703386,0.0404172099087353,0.00998304988691245,-0.0215592516098695,"2006-01","2006-Q1",303700,-0.21172209417188,"2004-01"
2017-05-31,416336,"Delthome","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",1329,844900,0.00835421888053467,0.0302402146079746,0.0726164783547036,0.0697876984098358,0.0181514066539772,"2017-05","2017-Q2",844900,0,"2017-05"
2017-05-31,271808,"Belltown","WA","Seattle","King","Seattle",1330,509100,0.0212637913741224,0.0693131695022054,0.190320317979892,0.133816288273208,0.0254671662197663,"2017-05","2017-Q2",509100,0,"2017-05"
2017-05-31,417527,"Silver Terrace","CA","San Francisco","San Francisco","San Francisco",1331,815900,0.0110285006195787,0.0327848101265823,0.0841084241296838,0.147155907792302,0.0227565071239961,"2017-05","2017-Q2",815900,0,"2017-05"
2017-05-31,623423,"East Murphy","CA","San Jose","Santa Clara","Sunnyvale",1332,996000,-0.000100391526955125,0.00860759493670886,0.056203605514316,0.181666219838669,0.0438746033788384,"2017-04","2017-Q2",996100,-0.000100391526955125,"2017-04"
2017-05-31,275951,"West A","NE","Lincoln","Lancaster","Lincoln",1333,152200,0.00794701986754967,0.0167000668002672,0.0482093663911846,0.0423390071842018,0.0199648876484595,"2017-05","2017-Q2",152200,0,"2017-05"
2017-05-31,403379,"Rosemoor","IL","Chicago","Cook","Chicago",1334,131200,-0.0015220700152207,0.00845503458877786,0.104377104377104,0.0131561626640995,-0.0171642988849116,"2006-11","2006-Q4",158200,-0.170670037926675,"2004-08"
2017-05-31,268768,"Villa Park","CO","Denver","Denver","Denver",1335,254800,-0.00117600940807526,0.0204245094112935,0.158708503865393,0.16783176078535,0.0559008146987476,"2017-04","2017-Q2",255100,-0.00117600940807526,"2017-04"
2017-05-31,273938,"Harris-Houston","NC","Charlotte","Mecklenburg","Charlotte",1336,154100,0.0111548556430446,0.0328418230563003,0.124817518248175,0.0730867598657723,0.0146055857573737,"2017-05","2017-Q2",154100,0,"2017-05"
2017-05-31,276264,"Clintonville","OH","Columbus","Franklin","Columbus",1337,253900,0.00674068199841396,0.0147881694644285,0.115553602811951,0.0812544510484667,0.0355157564027069,"2017-05","2017-Q2",253900,0,"2017-05"
2017-05-31,270970,"Brooklyn Centre","OH","Cleveland","Cuyahoga","Cleveland",1338,49700,0.00201612903225806,0.00404040404040404,0.0688172043010753,0.0103756658680025,-0.0357158357915863,"2006-12","2006-Q4",72900,-0.318244170096022,"1997-11"
2017-05-31,276182,"Airport, Pines Road","LA","Shreveport","Caddo","Shreveport",1339,140900,-0.00704721634954193,0.00213371266002845,-0.0139958012596221,0.0146772880594956,,"2016-06","2016-Q2",143500,-0.0181184668989547,"2016-01"
2017-05-31,121755,"Manor Park","DC","Washington","District of Columbia","Washington",1340,544400,0.000367511944138185,0.0225394440270473,0.134875964144257,0.123814587073917,0.0341019838268894,"2017-05","2017-Q2",544400,0,"2017-05"
2017-05-31,276451,"Midtown","AR","Little Rock","Pulaski","Little Rock",1341,180500,-0.000553709856035437,-0.00496141124586549,0.0355708548479633,0.0133734256888092,0.00179035724845633,"2006-07","2006-Q3",181600,-0.00605726872246696,"2006-06"
2017-05-31,403183,"Beverlywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1342,1617800,0.000989976488058409,0.0140403660524007,0.0281537972672386,0.106628528830775,0.0260704208537368,"2017-05","2017-Q2",1617800,0,"2017-05"
2017-05-31,38178,"Delmar","NY","Albany","Albany","Bethlehem",1343,265300,-0.00711077844311377,-0.00785340314136126,0.0762677484787018,0.021441178637005,0.00377097746112787,"2017-03","2017-Q1",268700,-0.012653516933383,"2017-02"
2017-05-31,271540,"Rainbow Hills","TX","San Antonio","Bexar","San Antonio",1344,108400,0.019755409219191,0.0483558994197292,0.164339419978518,0.0764493596939797,0.0224708978137422,"2017-05","2017-Q2",108400,0,"2017-05"
2017-05-31,268740,"South Park Hill","CO","Denver","Denver","Denver",1345,660500,0.011330577246976,0.0390121126317445,0.102487063929227,0.10779006014646,0.0499196838339284,"2017-05","2017-Q2",660500,0,"2017-05"
2017-05-31,395437,"Sudley","VA","Washington","Prince William","Manassas",1346,265100,-0.00300864986837157,-0.00375798571965427,0.015319800842589,0.0621514022882976,-0.0190126228980174,"2005-12","2005-Q4",361000,-0.265650969529086,"2004-09"
2017-05-31,343502,"Southland-Deerfield-Open Gates","KY","Lexington","Fayette","Lexington",1347,158100,0.00572519083969466,0.0173745173745174,0.112596762843068,0.03943536974644,0.0203917429578051,"2017-05","2017-Q2",158100,0,"2017-05"
2017-05-31,274725,"North Juanita","WA","Seattle","King","Kirkland",1348,542200,0.0232119267786375,0.0675329789328608,0.199026979212738,0.138710310080814,0.0312458690907893,"2017-05","2017-Q2",542200,0,"2017-05"
2017-05-31,13010,"North Chelmsford","MA","Boston","Middlesex","Chelmsford",1349,315900,0.0112035851472471,0.0343811394891945,0.107643758765778,0.0647870590702293,0.0113806817529651,"2017-05","2017-Q2",315900,0,"2017-05"
2017-05-31,215825,"South Hills","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1350,115300,0.00348128807658834,0.0105170902716915,0.0918560606060606,0.0892367692312073,0.0285632554676858,"2017-05","2017-Q2",115300,0,"2017-05"
2017-05-31,395973,"Gunbarrel","CO","Boulder","Boulder","Boulder",1351,546800,-0.00816252494104843,0.0097876269621422,0.109577922077922,0.105738932132319,0.0492794819312765,"2017-04","2017-Q2",551300,-0.00816252494104843,"2017-03"
2017-05-31,268096,"Cow Hollow","CA","San Francisco","San Francisco","San Francisco",1352,1860600,-0.00831467860569236,-0.0271881208825682,-0.131615793895267,0.0933958663481807,0.0237181939114959,"2016-05","2016-Q2",2142600,-0.131615793895267,"2015-05"
2017-05-31,272151,"Layton Park","WI","Milwaukee","Milwaukee","Milwaukee",1353,91200,-0.0161812297734628,-0.0338983050847458,0.0729411764705882,0.0564582057954184,-0.0325709778980188,"2006-05","2006-Q2",129100,-0.293570875290472,"2003-10"
2017-05-31,403286,"Mayfair","IL","Chicago","Cook","Chicago",1354,274000,-0.00975786049873509,-0.0168640114818802,-0.0133237306445805,0.0414915548258306,-0.0218385152763322,"2006-05","2006-Q2",350300,-0.217813302883243,"2003-11"
2017-05-31,273986,"Highland","CO","Denver","Denver","Denver",1355,512900,0.00548911978043521,0.0118366541724206,0.100407637845956,0.108388751553687,,"2017-05","2017-Q2",512900,0,"2017-05"
2017-05-31,403517,"Cheesman Park","CO","Denver","Denver","Denver",1356,344700,-0.00548182342758223,-0.00289268151576511,0.0785356695869837,0.113575075213129,0.0534432218556073,"2017-03","2017-Q1",347600,-0.00834292289988492,"2017-02"
2017-05-31,415877,"Riverside","OH","Columbus","Franklin","Columbus",1357,189500,-0.00420388859695218,-0.00889121338912134,0.0670045045045045,0.0496865903273502,0.0188627094056411,"2017-02","2017-Q1",191200,-0.00889121338912134,"2017-01"
2017-05-31,270096,"Cedar-Riverside","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1358,165300,0.0147329650092081,0.0337711069418387,0.0657640232108317,0.0966827866801079,-0.00167829364625871,"2006-05","2006-Q2",181500,-0.0892561983471074,"2004-11"
2017-05-31,276372,"Hickory Ridge","NC","Charlotte","Mecklenburg","Charlotte",1359,132800,0.0114242193450114,0.0318570318570319,0.122569737954353,0.0897750646582251,0.0142309909751281,"2017-05","2017-Q2",132800,0,"2017-05"
2017-05-31,403300,"River North","IL","Chicago","Cook","Chicago",1360,291900,0.00274819649604947,0.00655172413793103,0.0739514348785872,0.0661556865682673,0.0106340757058092,"2017-05","2017-Q2",291900,0,"2017-05"
2017-05-31,195167,"Grymes Hill","NY","New York","Richmond","New York",1361,562400,0.0203193033381713,0.0518047503272863,0.140077032231908,0.0655638902515321,0.0189806558916377,"2017-05","2017-Q2",562400,0,"2017-05"
2017-05-31,123600,"Bee Ridge","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",1362,239400,-0.010334849111203,-0.0276198212835093,0.0230769230769231,0.0908335570710364,-0.00336220983980295,"2006-01","2006-Q1",293400,-0.184049079754601,"2005-03"
2017-05-31,240770,"Sunset","WA","Seattle","King","Renton",1363,332400,0.0109489051094891,0.031657355679702,0.100662251655629,0.145953524678563,0.00844163188422242,"2017-05","2017-Q2",332400,0,"2017-05"
2017-05-31,268612,"Athmar Park","CO","Denver","Denver","Denver",1364,275400,0.00327868852459016,0.0162361623616236,0.092423641412138,0.163790600195443,0.0556747702881943,"2017-05","2017-Q2",275400,0,"2017-05"
2017-05-31,270177,"Willard Hay","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1365,153200,0.00789473684210526,0.0179401993355482,0.102951763858891,0.0744222600172675,-0.0124800121925747,"2007-02","2007-Q1",178900,-0.143655673560648,"2004-03"
2017-05-31,39124,"Islip Terrace","NY","New York","Suffolk","Town of Islip",1366,347900,0.0184426229508197,0.0542424242424242,0.10796178343949,0.0233366939703736,-0.0160738684175238,"2007-02","2007-Q1",414700,-0.161080299011333,"2004-09"
2017-05-31,274303,"Liberty Wells","UT","Salt Lake City","Salt Lake","Salt Lake City",1367,228000,0.00751215201060539,0.0187667560321716,0.103047895500726,0.0784379788211975,0.00472580942321343,"2017-05","2017-Q2",228000,0,"2017-05"
2017-05-31,276170,"Verdemont","CA","Riverside","San Bernardino","San Bernardino",1368,337600,-0.00177409816676523,0.00565981531128984,0.0422970052485335,0.104594045398496,-0.0184249600644449,"2006-09","2006-Q3",421400,-0.198860939724727,"2005-02"
2017-05-31,272055,"Burnham Park","WI","Milwaukee","Milwaukee","Milwaukee",1369,90100,-0.00110864745011086,-0.00661521499448732,0.0525700934579439,0.0613527136501009,-0.0293769279718037,"2006-12","2006-Q4",125600,-0.282643312101911,"2004-03"
2017-05-31,273831,"Glen","MD","Baltimore","Baltimore City","Baltimore",1370,158900,-0.0124300807955252,-0.0124300807955252,0.0365296803652968,0.0414460670327379,-0.00357863772221423,"2007-09","2007-Q3",165500,-0.0398791540785498,"2006-11"
2017-05-31,273444,"Deep Creek South","VA","Virginia Beach","Chesapeake City","Chesapeake",1371,308200,-0.00580645161290323,-0.00740740740740741,0.0429780033840948,0.0271994376634512,-0.00504838250756845,"2007-03","2007-Q1",325500,-0.0531490015360983,"2005-11"
2017-05-31,276523,"Providence Plantation","NC","Charlotte","Mecklenburg","Charlotte",1372,457100,0.00131434830230011,0.00505716798592788,0.0493572084481175,0.0509110934559687,0.0112054720085859,"2017-05","2017-Q2",457100,0,"2017-05"
2017-05-31,132791,"Windsor Spring","GA","Augusta","Richmond","Augusta",1373,78300,0.00772200772200772,0.0155642023346304,0.049597855227882,0.0200538641496453,-0.0122823737370586,"2007-11","2007-Q4",89800,-0.128062360801782,"2004-08"
2017-05-31,271296,"Barton Hills","TX","Austin","Travis","Austin",1374,642800,-0.00356533870717718,0.0336066891783245,0.0980526135975401,0.102066600164333,0.0562457365653155,"2017-04","2017-Q2",645100,-0.00356533870717718,"2017-04"
2017-05-31,396747,"Glens Falls North","NY","Glens Falls","Warren","Queensbury",1375,209300,-0.00238322211630124,-0.0178320037541061,0.0165128703254007,0.0203980482637214,-0.000381425078852193,"2007-11","2007-Q4",218900,-0.0438556418455916,"2007-05"
2017-05-31,273415,"Crystal Springs","FL","Jacksonville","Duval","Jacksonville",1376,184600,0.0142857142857143,0.0353337072349972,0.0871613663133098,0.0749744588123513,-0.0183678716357838,"2006-09","2006-Q3",233600,-0.209760273972603,"2005-04"
2017-05-31,275257,"Rossmoyne","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",1377,879000,0.0103448275862069,0.0247143856376778,0.0429520645467489,0.0699709273894951,0.0123326925856491,"2017-05","2017-Q2",879000,0,"2017-05"
2017-05-31,275412,"South Beaverton","OR","Portland","Washington","Beaverton",1378,409400,0.000488758553274682,0.00540275049115914,0.0756699947451393,0.101568979468587,0.0217012541046246,"2017-05","2017-Q2",409400,0,"2017-05"
